id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
2800,2999,103,Salsa de Ajo Lucho,8,3000,24000,2400.0,1250
2801,2999,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2802,3000,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
2803,3001,107,Salsa Verde Jalapeno,3,3000,9000,0.0,1350
2804,3002,102,Chilero Criollo Lucho,2,3000,6000,600.0,1100
2805,3003,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
2806,3004,101,Salsa Picante Habanero Lucho,8,2850,22800,0.0,1150
2807,3005,106,Salsa Chipotle Dulce,4,3000,12000,0.0,1420
2808,3006,103,SALSA DE AJO LUCHO,6,3000,18000,1800.0,1250
2809,3006,110,Salsa Curry Tropical,3,3000,9000,900.0,1550
2810,3007,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2811,3008,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2812,3009,101,salsa picante habanero lucho ,3,3000,9000,900.0,1150
2813,3010,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2814,3011,101,Salsa Picante Habanero Lucho,2,2850,5700,0.0,1150
2815,3011,107,Salsa Verde Jalapeno,3,3000,9000,0.0,1350
2816,3012,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2817,3013,101,SALSA PICANTE HABANERO LUCHO,3,3000,9000,0.0,1150
2818,3014,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
2819,3015,103,Salsa de Ajo Lucho,8,3000,24000,2400.0,1250
2820,3016,101,Salsa Picante Habanero Lucho,2,2850,5700,0.0,1150
2821,3016,110,Salsa Curry Tropical,6,3000,18000,0.0,1550
2822,3017,109,Salsa Inferno Carolina Reaper,3,3000,9000,900.0,1650
2823,3017,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
2824,3018,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2825,3019,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
2826,3020,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2827,3021,109,Salsa Inferno Carolina Reaper,6,3000,18000,0.0,1650
2828,3022,109,Salsa Inferno Carolina Reaper,3,2850,8550,855.0,1650
2829,3023,102,chilero criollo lucho,4,3000,12000,0.0,1100
2830,3024,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
2831,3025,101,SALSA PICANTE HABANERO LUCHO,2,2850,5700,0.0,1150
2832,3026,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2833,3027,102,chilero criollo lucho,4,3000,12000,0.0,1100
2834,3028,109,Salsa Inferno Carolina Reaper,3,3000,9000,0.0,1650
2835,3029,101,salsa picante habanero lucho ,6,3000,18000,0.0,1150
2836,3030,110,Salsa Curry Tropical,4,3150,12600,0.0,1550
2837,3030,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2838,3031,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
2839,3032,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2840,3033,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2841,3033,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2842,3034,101,Salsa Picante Habanero Lucho,3,2850,8550,855.0,1150
2843,3034,110,Salsa Curry Tropical,2,3000,6000,600.0,1550
2844,3035,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
2845,3035,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
2846,3036,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
2847,3037,101,salsa picante habanero lucho ,6,3000,18000,1800.0,1150
2848,3037,102,Chilero Criollo Lucho,2,3000,6000,600.0,1100
2849,3038,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
2850,3039,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2851,3040,107,Salsa Verde Jalapeno,6,3000,18000,0.0,1350
2852,3041,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
2853,3042,102,Chilero Criollo Lucho,3,3000,9000,0.0,
2854,3043,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
2855,3044,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
2856,3045,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
2857,3046,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2858,3047,104,Salsa Mango-Habanero,2,3000,6000,0.0,1500
2859,3048,108,Aderezo Cilantro-Limon,6,3000,18000,0.0,1380
2860,3049,102,chilero criollo lucho,6,3000,18000,1800.0,1100
2861,3050,103,Salsa de Ajo Lucho,6,3000,18000,1800.0,1250
2862,3050,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2863,3051,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
2864,3051,103,Salsa de Ajo Lucho,8,3000,24000,0.0,1250
2865,3052,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
2866,3053,103,Salsa de Ajo Lucho,6,3000,18000,1800.0,1250
2867,3054,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2868,3054,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2869,3054,105,Salsa BBQ Tamarindo,4,3000,12000,0.0,1480
2870,3055,102,Chilero Criollo  Lucho,3,3150,9450,0.0,1100
2871,3056,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2872,3057,103,Salsa de Ajo Lucho,8,3000,24000,0.0,1250
2873,3058,110,Salsa Curry Tropical,4,3000,12000,1200.0,1550
2874,3058,102,Chilero Criollo Lucho,8,3000,24000,2400.0,1100
2875,3059,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2876,3059,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,
2877,3060,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2878,3060,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
2879,3061,101,SALSA PICANTE HABANERO LUCHO,2,3000,6000,600.0,1150
2880,3061,103,Salsa de Ajo Lucho,2,3150,6300,630.0,1250
2881,3062,101,Salsa Picante Habanero Lucho,3,2850,8550,0.0,1150
2882,3062,102,Chilero Criollo Lucho,8,3000,24000,0.0,1100
2883,3063,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
2884,3064,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2885,3064,102,Chilero Criollo Lucho,3,3000,9000,0.0,
2886,3065,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2887,3066,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2888,3067,102,Chilero Criollo Lucho,6,3000,18000,1800.0,
2889,3067,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2890,3068,101,Salsa Picante Habanero Lucho,8,3000,24000,0.0,1150
2891,3068,105,Salsa BBQ Tamarindo,4,3000,12000,0.0,
2892,3069,107,Salsa Verde Jalapeno,4,3000,12000,0.0,1350
2893,3070,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2894,3070,102,Chilero Criollo  Lucho,4,3000,12000,1200.0,1100
2895,3071,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
2896,3072,104,Salsa Mango-Habanero,6,3000,18000,1800.0,1500
2897,3073,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
2898,3074,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
2899,3075,102,Chilero Criollo Lucho,4,3150,12600,1260.0,1100
2900,3075,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
2901,3076,110,Salsa Curry Tropical,2,2850,5700,0.0,1550
2902,3076,102,chilero criollo lucho,3,3000,9000,0.0,1100
2903,3077,101,salsa picante habanero lucho ,4,3000,12000,1200.0,1150
2904,3078,102,chilero criollo lucho,4,3000,12000,0.0,1100
2905,3079,102,Chilero Criollo  Lucho,4,3000,12000,0.0,1100
2906,3080,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
2907,3081,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,
2908,3081,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
2909,3082,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
2910,3082,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2911,3083,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,
2912,3084,103,salsa de ajo lucho,2,3000,6000,0.0,1250
2913,3085,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2914,3085,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
2915,3086,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
2916,3087,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2917,3088,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
2918,3089,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
2919,3089,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
2920,3090,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2921,3091,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2922,3091,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2923,3092,106,Salsa Chipotle Dulce,4,3000,12000,1200.0,1420
2924,3092,103,Salsa de Ajo Lucho,6,3150,18900,1890.0,1250
2925,3092,109,Salsa Inferno Carolina Reaper,3,3000,9000,900.0,1650
2926,3093,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
2927,3093,107,Salsa Verde Jalapeno,4,3000,12000,0.0,1350
2928,3094,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2929,3095,101,Salsa Picante Habanero Lucho,8,3000,24000,2400.0,1150
2930,3096,106,Salsa Chipotle Dulce,4,3000,12000,1200.0,1420
2931,3096,110,Salsa Curry Tropical,6,3000,18000,1800.0,1550
2932,3097,105,Salsa BBQ Tamarindo,3,3000,9000,0.0,1480
2933,3097,104,Salsa Mango-Habanero,6,3000,18000,0.0,1500
2934,3098,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,
2935,3099,102,Chilero Criollo Lucho,8,3000,24000,2400.0,
2936,3099,110,Salsa Curry Tropical,4,3000,12000,1200.0,1550
2937,3100,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2938,3101,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2939,3101,105,Salsa BBQ Tamarindo,8,3150,25200,2520.0,1480
2940,3102,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2941,3103,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2942,3103,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
2943,3104,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
2944,3105,102,Chilero Criollo  Lucho,999,2850,11400,1140.0,1100
2945,3106,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
2946,3107,108,Aderezo Cilantro-Limon,4,3000,12000,0.0,1380
2947,3107,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2948,3108,101,Salsa Picante Habanero Lucho,4,2850,11400,1140.0,1150
2949,3109,103,Salsa de Ajo Lucho,6,2850,17100,1710.0,1250
2950,3109,107,Salsa Verde Jalapeno,2,3000,6000,600.0,1350
2951,3110,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
2952,3110,110,Salsa Curry Tropical,4,3000,12000,0.0,1550
2953,3110,101,SALSA PICANTE HABANERO LUCHO,2,3000,6000,0.0,1150
2954,3111,109,Salsa Inferno Carolina Reaper,3,3000,9000,900.0,1650
2955,3112,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2956,3113,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2957,3114,101,Salsa Picante Habanero Lucho,4,2850,11400,1140.0,1150
2958,3115,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
2959,3116,105,Salsa BBQ Tamarindo,4,3000,12000,0.0,
2960,3117,102,Chilero Criollo  Lucho,6,3000,18000,1800.0,1100
2961,3118,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
2962,3119,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2963,3119,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
2964,3120,101,SALSA PICANTE HABANERO LUCHO,2,3000,6000,0.0,1150
2965,3121,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
2966,3122,103,Salsa de Ajo Lucho,3,2850,8550,0.0,1250
2967,3123,101,salsa picante habanero lucho ,4,3000,12000,0.0,1150
2968,3124,101,Salsa Picante Habanero Lucho,8,3000,24000,0.0,1150
2969,3125,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
2970,3126,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
2971,3126,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2972,3127,109,Salsa Inferno Carolina Reaper,8,3000,24000,2400.0,1650
2973,3128,105,Salsa BBQ Tamarindo,3,3000,9000,0.0,1480
2974,3128,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2975,3129,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
2976,3130,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2977,3131,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2978,3132,110,Salsa Curry Tropical,8,3000,24000,0.0,1550
2979,3133,101,salsa picante habanero lucho ,4,2850,11400,0.0,1150
2980,3134,101,Salsa Picante Habanero Lucho,8,3000,24000,2400.0,1150
2981,3135,103,Salsa de Ajo Lucho,4,3150,12600,0.0,1250
2982,3136,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
2983,3137,102,Chilero Criollo Lucho,3,3150,9450,0.0,1100
2984,3137,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
2985,3138,110,Salsa Curry Tropical,3,3000,9000,900.0,1550
2986,3138,103,Salsa de Ajo Lucho,2,3000,6000,600.0,1250
2987,3139,102,chilero criollo lucho,3,3000,9000,900.0,1100
2988,3140,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2989,3140,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
2990,3141,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
2991,3142,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
2992,3142,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
2993,3143,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
2994,3144,103,Salsa de Ajo Lucho,2,3000,6000,600.0,1250
2995,3145,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
2996,3146,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
2997,3146,101,salsa picante habanero lucho ,4,3000,12000,0.0,1150
2998,3147,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
2999,3148,107,Salsa Verde Jalapeno,8,3000,24000,2400.0,1350
3000,3148,109,Salsa Inferno Carolina Reaper,8,3150,25200,2520.0,1650
3001,3149,102,Chilero Criollo Lucho,4,2850,11400,0.0,1100
3002,3150,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
3003,3150,108,Aderezo Cilantro-Limon,8,3000,24000,2400.0,1380
3004,3150,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3005,3151,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3006,3151,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
3007,3152,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3008,3153,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3009,3153,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3010,3154,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
3011,3155,109,Salsa Inferno Carolina Reaper,2,3000,6000,600.0,1650
3012,3156,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3013,3156,103,Salsa de Ajo Lucho,6,3000,18000,1800.0,1250
3014,3157,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3015,3158,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3016,3158,104,Salsa Mango-Habanero,6,3000,18000,0.0,1500
3017,3159,103,Salsa de Ajo Lucho,6,3000,18000,1800.0,1250
3018,3159,105,Salsa BBQ Tamarindo,6,3000,18000,1800.0,1480
3019,3160,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3020,3161,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3021,3162,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3022,3162,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
3023,3163,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3024,3164,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3025,3165,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
3026,3166,102,chilero criollo lucho,4,3000,12000,0.0,1100
3027,3167,102,Chilero Criollo Lucho,8,3000,24000,0.0,1100
3028,3168,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
3029,3169,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3030,3170,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
3031,3170,109,Salsa Inferno Carolina Reaper,6,3000,18000,0.0,1650
3032,3171,101,SALSA PICANTE HABANERO LUCHO,3,3000,9000,0.0,1150
3033,3172,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
3034,3173,103,Salsa de Ajo Lucho,2,3000,6000,600.0,1250
3035,3173,102,Chilero Criollo Lucho,2,3000,6000,600.0,1100
3036,3174,106,Salsa Chipotle Dulce,6,3000,18000,1800.0,
3037,3175,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3038,3176,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
3039,3176,103,SALSA DE AJO LUCHO,3,3000,9000,0.0,1250
3040,3177,103,salsa de ajo lucho,2,3000,6000,600.0,1250
3041,3177,108,Aderezo Cilantro-Limon,4,2850,11400,1140.0,1380
3042,3177,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
3043,3178,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3044,3179,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3045,3180,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
3046,3180,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3047,3181,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3048,3182,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
3049,3183,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
3050,3184,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3051,3184,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
3052,3185,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
3053,3186,104,Salsa Mango-Habanero,6,3000,18000,0.0,1500
3054,3187,102,chilero criollo lucho,3,3000,9000,0.0,1100
3055,3188,101,SALSA PICANTE HABANERO LUCHO,4,3000,12000,0.0,1150
3056,3189,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3057,3190,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3058,3191,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
3059,3192,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3060,3193,102,Chilero Criollo Lucho,8,3000,24000,2400.0,1100
3061,3194,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
3062,3194,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3063,3195,101,Salsa Picante Habanero Lucho,3,3150,9450,945.0,1150
3064,3196,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
3065,3196,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
3066,3197,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
3067,3198,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3068,3199,102,Chilero Criollo  Lucho,8,3150,25200,0.0,1100
3069,3200,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
3070,3201,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
3071,3202,109,Salsa Inferno Carolina Reaper,2,3000,6000,600.0,1650
3072,3203,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3073,3204,107,Salsa Verde Jalapeno,3,3000,9000,0.0,1350
3074,3205,101,Salsa Picante Habanero Lucho,8,3000,24000,2400.0,1150
3075,3206,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3076,3206,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3077,3207,103,SALSA DE AJO LUCHO,8,3000,24000,0.0,1250
3078,3208,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3079,3208,102,Chilero Criollo Lucho,2,3000,6000,600.0,1100
3080,3209,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3081,3210,101,Salsa Picante Habanero Lucho,4,3150,12600,0.0,1150
3082,3210,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3083,3211,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
3084,3211,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3085,3212,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3086,3213,103,salsa de ajo lucho,3,3000,9000,0.0,1250
3087,3214,101,Salsa Picante Habanero Lucho,1500,3150,18900,1890.0,1150
3088,3215,101,SALSA PICANTE HABANERO LUCHO,3,3000,9000,900.0,1150
3089,3215,102,Chilero Criollo Lucho,3,3000,9000,900.0,
3090,3215,103,Salsa de Ajo Lucho,4,3000,12000,1200.0,1250
3091,3216,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3092,3217,107,Salsa Verde Jalapeno,8,3000,24000,2400.0,1350
3093,3218,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3094,3219,101,SALSA PICANTE HABANERO LUCHO,6,3000,18000,0.0,1150
3095,3219,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
3096,3220,102,Chilero Criollo Lucho,6,2850,17100,1710.0,1100
3097,3221,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,
3098,3222,101,salsa picante habanero lucho ,3,3000,9000,0.0,1150
3099,3223,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3100,3224,103,Salsa de Ajo Lucho,2,3000,6000,600.0,1250
3101,3224,101,Salsa Picante Habanero Lucho,2,3000,6000,600.0,1150
3102,3225,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3103,3226,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3104,3227,104,Salsa Mango-Habanero,6,3000,18000,0.0,1500
3105,3227,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3106,3227,103,Salsa de Ajo Lucho,8,3000,24000,0.0,1250
3107,3228,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3108,3229,110,Salsa Curry Tropical,6,3000,18000,1800.0,1550
3109,3229,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3110,3230,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3111,3231,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3112,3232,101,Salsa Picante Habanero Lucho,4,3000,12000,0.0,1150
3113,3233,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3114,3233,103,salsa de ajo lucho,3,3000,9000,0.0,1250
3115,3234,102,Chilero Criollo  Lucho,4,3000,12000,1200.0,1100
3116,3234,104,Salsa Mango-Habanero,3,3000,9000,900.0,1500
3117,3234,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3118,3235,102,Chilero Criollo Lucho,3,2850,8550,855.0,1100
3119,3236,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3120,3237,108,Aderezo Cilantro-Limon,8,3000,24000,0.0,1380
3121,3238,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
3122,3239,101,Salsa Picante Habanero Lucho,4,3000,12000,1200.0,1150
3123,3240,104,Salsa Mango-Habanero,6,3000,18000,0.0,1500
3124,3240,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
3125,3241,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3126,3241,101,salsa picante habanero lucho ,8,3000,24000,2400.0,1150
3127,3241,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3128,3242,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
3129,3242,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3130,3243,102,Chilero Criollo Lucho,8,3000,24000,0.0,1100
3131,3243,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
3132,3244,103,Salsa de Ajo Lucho,8,3000,24000,2400.0,1250
3133,3244,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3134,3245,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3135,3246,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3136,3246,107,Salsa Verde Jalapeno,2,3000,6000,0.0,1350
3137,3247,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
3138,3248,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3139,3248,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3140,3249,102,Chilero Criollo Lucho,1500,3000,9000,0.0,1100
3141,3250,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
3142,3251,102,Chilero Criollo  Lucho,3,3000,9000,900.0,1100
3143,3251,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3144,3252,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3145,3252,107,Salsa Verde Jalapeno,3,3000,9000,900.0,1350
3146,3253,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
3147,3254,102,Chilero Criollo Lucho,4,3000,12000,0.0,1100
3148,3254,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
3149,3255,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3150,3255,103,Salsa de Ajo Lucho,6,3000,18000,0.0,1250
3151,3256,103,Salsa de Ajo Lucho,4,3000,12000,0.0,1250
3152,3257,103,Salsa de Ajo Lucho,3,3000,9000,900.0,1250
3153,3258,102,Chilero Criollo Lucho,6,3000,18000,1800.0,1100
3154,3259,102,Chilero Criollo Lucho,3,3000,9000,900.0,1100
3155,3260,101,SALSA PICANTE HABANERO LUCHO,2,3150,6300,630.0,1150
3156,3261,103,SALSA DE AJO LUCHO,6,3000,18000,1800.0,1250
3157,3262,109,Salsa Inferno Carolina Reaper,4,3000,12000,0.0,1650
3158,3263,103,Salsa de Ajo Lucho,2,3000,6000,600.0,1250
3159,3264,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
3160,3265,101,salsa picante habanero lucho ,6,3000,18000,1800.0,1150
3161,3266,101,Salsa Picante Habanero Lucho,3,3000,9000,900.0,1150
3162,3267,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
3163,3268,103,Salsa de Ajo Lucho,6,3150,18900,0.0,1250
3164,3268,101,Salsa Picante Habanero Lucho,6,3000,18000,0.0,1150
3165,3269,101,Salsa Picante Habanero Lucho,6,3000,18000,1800.0,1150
3166,3269,102,Chilero Criollo Lucho,4,3000,12000,1200.0,1100
3167,3270,101,SALSA PICANTE HABANERO LUCHO,6,3150,18900,0.0,1150
3168,3270,102,Chilero Criollo Lucho,6,3000,18000,0.0,1100
3169,3271,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
3170,3271,101,salsa picante habanero lucho ,3,3000,9000,0.0,1150
