id_venta,fecha_venta,id_cliente,id_canal,canal_texto,id_vendedor,id_promocion,total_factura
1923,2024-09-12,86,3,Mayoreo,3,0,24000.0
1924,2024-09-13,16,3,MAYOREO,4,0,20850.0
1925,2024-09-06,18,3,mayoreo,4,1,8100.0
1926,2024-09-16,26,3,mayoreo,4,0,12000.0
1927,2024-09-10,24,3,MAYOREO,3,0,6000.0
1928,2024-09-16,97,3,MAYOREO,2,1,8100.0
1929,2024-09-16,15,3,MAYOREO,2,0,15000.0
1930,2024-09-29,2,3,MAYOREO,1,1,16200.0
1931,2024-09-01,58,3,MAYOREO,2,1,13500.0
1932,2024-09-29,58,3,Mayoreo,3,1,32400.0
1933,2024-09-05,45,3,MAYOREO,1,1,8100.0
1934,2024-09-10,76,3,MAYOREO,4,1,5400.0
1935,2024-09-18,83,3,Mayoreo,3,1,5400.0
1936,2024-10-03,67,3,mayoreo,2,0,6000.0
1937,2024-10-10,9,3,MAYOREO,3,1,16200.0
1938,2024-10-15,94,3,Mayoreo,4,1,18900.0
1939,2024-10-22,93,3,MAYOREO,2,1,18900.0
1940,2024-10-24,95,3,mayoreo,1,1,27000.0
1941,2024-10-10,18,3,Venta mayoreo,3,1,16470.0
1942,2024-10-30,65,3,Venta mayoreo,2,0,29700.0
1943,2024-10-09,65,3,Venta mayoreo,1,1,16740.0
1944,2024-10-25,10,3,mayoreo,2,0,21600.0
1945,2024-10-26,10,3,Venta mayoreo,2,1,16200.0
1946,2024-10-19,90,3,Venta mayoreo,4,1,8100.0
1947,2024-10-11,19,3,MAYOREO,2,0,30000.0
1948,2024-10-07,21,3,Mayoreo,1,0,18000.0
1949,2024-10-08,15,3,Venta mayoreo,4,0,18000.0
1950,2024-10-05,15,3,Mayoreo,3,0,18000.0
1951,2024-10-04,68,3,MAYOREO,4,1,11070.0
1952,2024-10-21,68,3,MAYOREO,3,0,6300.0
1953,2024-10-04,22,3,Venta mayoreo,1,1,43200.0
1954,2024-10-23,32,3,Venta mayoreo,1,0,9000.0
1955,2024-10-20,13,3,Mayoreo,4,1,15390.0
1956,2024-10-30,48,3,Venta mayoreo,3,0,12000.0
1957,2024-10-01,47,3,mayoreo,3,1,13500.0
1958,2024-10-06,45,3,Venta mayoreo,1,1,18900.0
1959,2024-10-02,45,3,MAYOREO,4,1,27000.0
1960,2024-10-07,12,3,Mayoreo,2,1,24300.0
1961,2024-10-01,12,3,mayoreo,4,1,10800.0
1962,2024-10-21,54,3,Mayoreo,4,0,24000.0
1963,2024-10-08,79,3,MAYOREO,4,0,6300.0
1964,2024-10-24,89,3,Venta mayoreo,2,0,12000.0
1965,2024-10-03,91,3,mayoreo,1,1,5400.0
1966,2024-10-30,53,3,Venta mayoreo,4,1,27000.0
1967,2024-10-05,71,3,Mayoreo,3,0,9000.0
1968,2024-10-08,96,3,Venta mayoreo,3,1,29700.0
1969,2024-10-12,69,3,MAYOREO,2,0,18000.0
1970,2024-10-16,55,3,Venta mayoreo,1,0,15450.0
1971,2024-10-19,55,3,Venta mayoreo,1,1,10800.0
1972,2024-10-06,52,3,MAYOREO,2,1,10800.0
1973,2024-10-01,52,3,MAYOREO,2,1,32400.0
1974,2024-10-24,87,3,mayoreo,2,0,15000.0
1975,2024-10-07,87,3,Venta mayoreo,1,1,24300.0
1976,2024-10-20,82,3,Mayoreo,4,1,5400.0
1977,2024-10-09,28,3,Venta mayoreo,1,1,10800.0
1978,2024-10-23,30,3,Venta mayoreo,4,0,9000.0
1979,2024-10-09,30,3,mayoreo,2,1,8100.0
1980,2024-10-17,78,3,,1,0,15000.0
1981,2024-10-05,72,3,MAYOREO,2,0,9000.0
1982,2024-10-03,72,3,MAYOREO,4,0,36000.0
1983,2024-10-03,50,3,Venta mayoreo,3,0,12000.0
1984,2024-10-28,60,3,Mayoreo,4,1,10800.0
1985,2024-10-08,60,3,Mayoreo,2,0,15000.0
1986,2024-10-22,57,3,MAYOREO,4,0,30000.0
1987,2024-10-20,92,3,Mayoreo,3,0,27000.0
1988,2024-10-19,92,3,mayoreo,4,0,15000.0
1989,2024-10-31,16,3,Venta mayoreo,1,1,24300.0
1990,2024-10-16,16,3,Mayoreo,1,1,10800.0
1991,2024-10-07,17,3,Venta mayoreo,3,0,9000.0
1992,2024-10-19,17,3,Mayoreo,1,1,16200.0
1993,2024-10-24,5,3,Mayoreo,4,0,18000.0
1994,2024-10-07,43,3,Venta mayoreo,3,1,16200.0
1995,2024-10-24,76,3,Venta mayoreo,1,0,25200.0
1996,2024-10-24,76,3,MAYOREO,3,0,27000.0
1997,2024-10-25,37,3,MAYOREO,3,0,12000.0
1998,2024-10-10,3,3,mayoreo,2,0,12000.0
1999,2024-10-14,70,3,mayoreo,4,0,6000.0
2000,2024-10-02,77,3,Mayoreo,3,1,10800.0
2001,2024-10-19,46,3,mayoreo,3,1,8100.0
2002,2024-10-03,59,3,mayoreo,1,1,29295.0
2003,2024-10-27,59,3,Mayoreo,1,0,6000.0
2004,2024-10-13,83,3,Mayoreo,3,0,9000.0
2005,2024-10-06,83,3,MAYOREO,2,0,18000.0
2006,2024-10-30,4,3,Mayoreo,2,1,8100.0
2007,2024-10-25,73,3,Venta mayoreo,1,1,10800.0
2008,2024-10-24,73,3,Mayoreo,3,0,12000.0
2009,2024-10-26,80,3,Venta mayoreo,3,0,9000.0
2010,2024-10-28,49,3,Venta mayoreo,3,0,27000.0
2011,2024-10-12,49,3,mayoreo,2,1,21600.0
2012,2024-10-09,11,3,Venta mayoreo,3,0,39450.0
2013,2024-10-30,75,3,Mayoreo,2,0,49650.0
2014,2024-10-27,34,3,Mayoreo,4,0,36000.0
2015,2024-10-13,34,3,Venta mayoreo,1,0,9000.0
2016,2024-10-24,84,3,mayoreo,4,0,9000.0
2017,2024-10-10,84,3,mayoreo,1,1,5400.0
2018,2024-10-25,38,3,Mayoreo,4,0,21000.0
2019,2024-10-01,26,3,MAYOREO,2,0,24000.0
2020,2024-10-25,26,3,Venta mayoreo,1,0,18000.0
2021,2024-10-20,27,3,,4,0,15450.0
2022,2024-10-19,27,3,Mayoreo,2,1,43200.0
2023,2024-10-04,51,3,MAYOREO,4,0,9000.0
2024,2024-10-31,20,3,Mayoreo,3,0,44100.0
2025,2024-10-30,56,3,MAYOREO,1,0,24000.0
2026,2024-10-18,2,3,MAYOREO,3,0,24000.0
2027,2024-10-29,23,3,Mayoreo,1,1,5400.0
2028,2024-10-06,24,3,Mayoreo,1,0,18000.0
2029,2024-10-08,24,3,mayoreo,4,0,9000.0
2030,2024-10-27,29,3,MAYOREO,3,0,12000.0
2031,2024-10-21,86,3,MAYOREO,2,0,12000.0
2032,2024-10-08,88,3,Mayoreo,4,1,16200.0
2033,2024-10-19,44,3,Venta mayoreo,1,1,10800.0
2034,2024-10-04,39,3,MAYOREO,4,0,12000.0
2035,2024-10-07,8,3,MAYOREO,1,0,21000.0
2036,2024-10-10,33,3,Mayoreo,4,1,5400.0
2037,2024-10-23,33,3,mayoreo,1,0,18000.0
2038,2024-10-05,74,3,MAYOREO,4,1,21060.0
2039,2024-10-19,64,3,Mayoreo,2,0,12000.0
2040,2024-10-19,62,3,Venta mayoreo,3,1,10800.0
2041,2024-10-31,81,3,Mayoreo,3,0,12000.0
2042,2024-10-14,31,3,mayoreo,2,0,12000.0
2043,2024-11-08,96,3,Venta mayoreo,2,3,8280.0
2044,2024-11-13,96,3,Venta mayoreo,1,1,10800.0
2045,2024-11-08,11,3,MAYOREO,4,3,33120.0
2046,2024-11-20,11,3,Mayoreo,2,0,24000.0
2047,2024-11-30,11,3,Mayoreo,4,1,16200.0
2048,2024-11-05,15,3,Mayoreo,2,1,10800.0
2049,2024-11-09,15,3,Venta mayoreo,2,1,5400.0
2050,2024-11-03,15,3,MAYOREO,4,0,12000.0
2051,2024-11-25,89,3,Mayoreo,1,1,16200.0
2052,2024-11-15,89,3,Mayoreo,2,0,18000.0
2053,2024-11-17,72,3,Venta mayoreo,3,0,18000.0
2054,2024-11-06,72,3,Mayoreo,1,3,8280.0
2055,2024-11-21,58,3,Venta mayoreo,4,1,10800.0
2056,2024-11-17,58,3,mayoreo,4,1,8100.0
2057,2024-11-14,19,3,MAYOREO,1,1,10800.0
2058,2024-11-28,19,3,Mayoreo,4,3,5520.0
2059,2024-11-24,30,3,Venta mayoreo,2,1,16200.0
2060,2024-11-17,30,3,Venta mayoreo,3,0,6000.0
2061,2024-11-10,29,3,mayoreo,3,1,8100.0
2062,2024-11-04,29,3,Venta mayoreo,2,1,24300.0
2063,2024-11-12,94,3,Mayoreo,4,1,27000.0
2064,2024-11-27,94,3,mayoreo,2,0,6000.0
2065,2024-11-27,49,3,MAYOREO,2,0,12000.0
2066,2024-11-17,49,3,mayoreo,2,1,8100.0
2067,2024-11-24,14,3,Mayoreo,2,3,8280.0
2068,2024-11-21,14,3,Mayoreo,1,1,16200.0
2069,2024-11-25,6,3,Mayoreo,1,0,18000.0
2070,2024-11-01,6,3,mayoreo,1,3,5520.0
2071,2024-11-09,34,3,mayoreo,4,0,36000.0
2072,2024-11-10,34,3,mayoreo,4,0,21000.0
2073,2024-11-06,3,3,MAYOREO,3,0,9000.0
2074,2024-11-28,3,3,MAYOREO,1,3,5520.0
2075,2024-11-13,77,3,Mayoreo,2,1,43200.0
2076,2024-11-03,77,3,MAYOREO,1,1,5400.0
2077,2024-11-16,54,3,MAYOREO,3,0,18000.0
2078,2024-11-25,54,3,mayoreo,4,1,10260.0
2079,2024-11-04,17,3,Mayoreo,3,0,6000.0
2080,2024-11-15,17,3,Venta mayoreo,4,0,12000.0
2081,2024-11-21,99999,3,MAYOREO,2,0,42000.0
2082,2024-11-25,37,3,mayoreo,2,0,18000.0
2083,2024-11-02,37,3,Venta mayoreo,1,1,16200.0
2084,2024-11-08,37,3,mayoreo,1,3,30360.0
2085,2024-11-05,82,3,mayoreo,4,0,18000.0
2086,2024-11-14,82,3,mayoreo,1,3,30360.0
2087,2024-11-26,82,3,MAYOREO,3,0,27000.0
2088,2024-11-13,59,3,mayoreo,1,1,16200.0
2089,2024-11-27,59,3,MAYOREO,1,3,11040.0
2090,2024-11-15,28,3,Venta mayoreo,4,1,8100.0
2091,2024-11-09,28,3,Venta mayoreo,4,1,27000.0
2092,2024-11-24,13,3,Mayoreo,3,0,6300.0
2093,2024-11-15,13,3,Mayoreo,4,1,34830.0
2094,2024-11-27,45,3,MAYOREO,4,0,12000.0
2095,2024-11-18,45,3,MAYOREO,1,1,21600.0
2096,2024-11-04,32,3,MAYOREO,1,1,8100.0
2097,2024-11-29,32,3,Mayoreo,4,0,9000.0
2098,2024-11-07,80,3,Venta mayoreo,2,1,21600.0
2099,2024-11-06,80,3,Venta mayoreo,1,0,12000.0
2100,2024-11-21,80,3,Venta mayoreo,2,1,16200.0
2101,2024-11-13,75,3,Venta mayoreo,3,3,11592.0
2102,2024-11-04,75,3,mayoreo,1,0,12000.0
2103,2024-11-20,84,3,MAYOREO,1,0,9000.0
2104,2024-11-26,84,3,MAYOREO,3,1,32400.0
2105,2024-11-10,73,3,Venta mayoreo,1,1,27000.0
2106,2024-11-30,73,3,Venta mayoreo,4,3,27600.0
2107,2024-11-05,7,3,Mayoreo,3,3,22080.0
2108,2024-11-21,7,3,Venta mayoreo,4,0,30000.0
2109,2024-11-06,62,3,MAYOREO,3,1,8100.0
2110,2024-11-19,62,3,mayoreo,2,1,10800.0
2111,2024-11-26,79,3,Mayoreo,3,1,29700.0
2112,2024-11-06,79,3,mayoreo,2,0,18000.0
2113,2024-11-28,23,3,MAYOREO,4,0,21000.0
2114,2024-11-22,23,3,Mayoreo,1,1,8100.0
2115,2024-11-06,23,3,MAYOREO,1,1,10800.0
2116,2024-11-10,44,3,MAYOREO,2,0,12000.0
2117,2024-11-17,44,3,mayoreo,1,1,18900.0
2118,2024-11-04,44,3,MAYOREO,2,0,24000.0
2119,2024-11-18,50,3,Venta mayoreo,4,0,9000.0
2120,2024-11-23,50,3,MAYOREO,4,1,10800.0
2121,2024-11-20,46,3,Mayoreo,1,1,10800.0
2122,2024-11-05,46,3,mayoreo,2,3,7866.0
2123,2024-11-03,48,3,Venta mayoreo,2,1,10800.0
2124,2024-11-17,48,3,mayoreo,4,0,18000.0
2125,2024-11-01,2,3,Mayoreo,2,1,18900.0
2126,2024-11-24,2,3,MAYOREO,1,1,21060.0
2127,2024-11-07,2,3,Mayoreo,4,0,12000.0
2128,2024-11-24,55,3,Mayoreo,3,0,6000.0
2129,2024-11-13,55,3,Mayoreo,4,0,21000.0
2130,2024-11-19,33,3,mayoreo,1,0,36000.0
2131,2024-11-12,33,3,Venta mayoreo,1,3,16560.0
2132,2024-11-10,81,3,Venta mayoreo,1,1,16200.0
2133,2024-11-28,81,3,Venta mayoreo,4,3,16560.0
2134,2024-11-08,95,3,mayoreo,3,1,21600.0
2135,2024-11-18,95,3,Venta mayoreo,4,1,16200.0
2136,2024-11-07,52,3,Mayoreo,1,0,21000.0
2137,2024-11-19,52,3,mayoreo,1,1,15390.0
2138,2024-11-19,76,3,mayoreo,1,0,9000.0
2139,2024-11-16,76,3,mayoreo,2,1,18900.0
2140,2024-11-04,65,3,mayoreo,2,0,8550.0
2141,2024-11-22,65,3,mayoreo,1,0,24000.0
2142,2024-11-18,65,3,MAYOREO,1,1,10800.0
2143,2024-11-01,8,3,mayoreo,2,0,9000.0
2144,2024-11-27,8,3,Mayoreo,1,0,12000.0
2145,2024-11-22,8,3,Venta mayoreo,1,0,27000.0
2146,2024-11-28,68,3,,2,1,45900.0
2147,2024-11-14,68,3,Mayoreo,3,1,16200.0
2148,2024-11-23,68,3,Venta mayoreo,4,3,11040.0
2149,2024-11-26,70,3,MAYOREO,3,1,10800.0
2150,2024-11-09,70,3,Mayoreo,1,3,7866.0
2151,2024-11-08,99999,3,mayoreo,4,1,5400.0
2152,2024-11-26,39,3,Mayoreo,3,0,18000.0
2153,2024-11-15,16,3,Mayoreo,3,1,8100.0
2154,2024-11-10,16,3,Mayoreo,4,1,8100.0
2155,2024-11-12,16,3,MAYOREO,2,1,21600.0
2156,2024-11-29,38,3,Venta mayoreo,1,1,27540.0
2157,2024-11-25,38,3,,1,1,10800.0
2158,2024-11-18,91,3,Mayoreo,3,0,24000.0
2159,2024-11-02,91,3,,2,3,33120.0
2160,2024-11-04,60,3,MAYOREO,1,1,8100.0
2161,2024-11-27,60,3,MAYOREO,1,1,10800.0
2162,2024-11-30,88,3,mayoreo,1,1,29700.0
2163,2024-11-09,88,3,Venta mayoreo,2,1,29700.0
2164,2024-11-10,24,3,MAYOREO,2,0,42000.0
2165,2024-11-15,24,3,Mayoreo,2,0,18000.0
2166,2024-11-17,43,3,mayoreo,4,0,30000.0
2167,2024-11-02,43,3,Venta mayoreo,1,1,10800.0
2168,2024-11-23,90,3,Venta mayoreo,2,3,16560.0
2169,2024-11-23,90,3,Venta mayoreo,1,0,12000.0
2170,2024-11-05,66,3,mayoreo,4,3,8280.0
2171,2024-11-01,66,3,Mayoreo,4,0,24000.0
2172,2024-11-01,12,3,mayoreo,3,3,16560.0
2173,2024-11-06,12,3,MAYOREO,2,0,27000.0
2174,2024-11-23,12,3,MAYOREO,4,1,8100.0
2175,2024-11-11,83,3,Venta mayoreo,4,0,36000.0
2176,2024-11-19,83,3,Venta mayoreo,4,0,12000.0
2177,2024-11-09,83,3,mayoreo,3,1,21600.0
2178,2024-11-18,78,3,Venta mayoreo,3,1,16200.0
2179,2024-11-29,78,3,mayoreo,2,0,24900.0
2180,2024-11-04,47,3,Venta mayoreo,2,1,5400.0
2181,2024-11-04,47,3,Mayoreo,1,3,11040.0
2182,2024-11-05,47,3,Venta mayoreo,4,1,36180.0
2183,2024-11-01,67,3,Mayoreo,4,0,9000.0
2184,2024-11-26,67,3,Venta mayoreo,3,1,10800.0
2185,2024-11-12,86,3,mayoreo,2,1,10800.0
2186,2024-11-26,86,3,mayoreo,3,0,9000.0
2187,2024-11-23,71,3,,1,3,33120.0
2188,2024-11-07,71,3,MAYOREO,4,3,13800.0
2189,2024-11-14,71,3,Venta mayoreo,3,1,13500.0
2190,2024-11-18,57,3,mayoreo,1,1,27000.0
2191,2024-11-26,57,3,MAYOREO,3,0,9000.0
2192,2024-11-28,57,3,Venta mayoreo,1,1,37800.0
2193,2024-11-06,51,3,Venta mayoreo,3,3,13800.0
2194,2024-11-08,51,3,MAYOREO,2,3,30360.0
2195,2024-11-30,9,3,MAYOREO,1,0,12000.0
2196,2024-11-09,9,3,MAYOREO,1,1,18900.0
2197,2024-11-25,9,3,Venta mayoreo,3,0,6000.0
2198,2024-11-14,25,3,MAYOREO,4,0,27000.0
2199,2024-11-09,25,3,Venta mayoreo,3,1,10800.0
2200,2024-11-19,36,3,mayoreo,1,1,16200.0
2201,2024-11-13,36,3,mayoreo,2,3,39192.0
2202,2024-11-01,64,3,Mayoreo,1,0,18000.0
2203,2024-11-10,64,3,Mayoreo,1,1,16200.0
2204,2024-11-05,64,3,Mayoreo,1,1,10260.0
2205,2024-11-30,31,3,Venta mayoreo,4,1,21600.0
2206,2024-11-02,31,3,MAYOREO,1,1,13500.0
2207,2024-11-11,40,3,Mayoreo,3,1,21600.0
2208,2024-11-05,40,3,Mayoreo,2,1,8100.0
2209,2024-11-04,27,3,Venta mayoreo,2,0,12000.0
2210,2024-11-29,27,3,MAYOREO,4,1,5400.0
2211,2024-11-06,42,3,MAYOREO,2,1,16200.0
2212,2024-11-17,42,3,mayoreo,1,1,27000.0
2213,2024-11-16,85,3,MAYOREO,3,1,32400.0
2214,2024-11-27,85,3,mayoreo,2,1,5400.0
2215,2024-11-23,85,3,MAYOREO,4,0,9000.0
2216,2024-11-28,97,3,MAYOREO,1,0,12600.0
2217,2024-11-30,97,3,Venta mayoreo,3,3,16146.0
2218,2024-11-04,97,3,Mayoreo,3,0,36000.0
2219,2024-11-19,61,3,MAYOREO,1,1,17010.0
2220,2024-11-21,61,3,MAYOREO,3,1,10800.0
2221,2024-11-17,61,3,Venta mayoreo,1,0,18000.0
2222,2024-11-16,69,3,Mayoreo,1,1,8100.0
2223,2024-11-22,69,3,MAYOREO,4,3,8280.0
2224,2024-11-11,69,3,Venta mayoreo,1,3,8280.0
2225,2024-12-12,30,3,mayoreo,4,0,60000.0
2226,2024-12-23,30,3,mayoreo,3,3,11040.0
2227,2024-12-21,93,3,Mayoreo,4,0,18000.0
2228,2024-12-18,93,3,Mayoreo,2,1,10800.0
2229,2024-12-13,93,3,Mayoreo,1,1,16200.0
2230,2024-12-03,34,3,mayoreo,3,1,5400.0
2231,2024-12-18,34,3,MAYOREO,4,1,13095.0
2232,2024-12-30,40,3,MAYOREO,1,0,9000.0
2233,2024-12-17,40,3,MAYOREO,3,1,21600.0
2234,2024-12-01,71,3,MAYOREO,3,1,15390.0
2235,2024-12-03,71,3,MAYOREO,1,0,9000.0
2236,2024-12-06,71,3,Mayoreo,1,0,9000.0
2237,2024-12-02,66,3,Venta mayoreo,3,1,10800.0
2238,2024-12-13,66,3,Venta mayoreo,3,1,13500.0
2239,2024-12-28,26,3,MAYOREO,2,1,16200.0
2240,2024-12-26,26,3,Mayoreo,2,0,15450.0
2241,2024-12-23,72,3,Mayoreo,4,3,22080.0
2242,2024-12-07,72,3,Venta mayoreo,2,0,30000.0
2243,2024-12-30,72,3,mayoreo,1,1,10800.0
2244,2024-12-19,94,3,Mayoreo,1,3,16560.0
2245,2024-12-06,94,3,mayoreo,2,1,8100.0
2246,2024-12-09,24,3,Mayoreo,1,3,16560.0
2247,2024-12-20,24,3,Mayoreo,3,0,24000.0
2248,2024-12-28,24,3,mayoreo,1,0,9000.0
2249,2024-12-01,42,3,Venta mayoreo,4,0,9000.0
2250,2024-12-20,42,3,Mayoreo,4,3,5520.0
2251,2024-12-10,31,3,Mayoreo,1,1,5400.0
2252,2024-12-27,31,3,Mayoreo,4,1,21600.0
2253,2024-12-27,31,3,Venta mayoreo,3,0,15000.0
2254,2024-12-15,50,3,mayoreo,4,0,18000.0
2255,2024-12-06,50,3,Mayoreo,1,3,16560.0
2256,2024-12-30,82,3,Mayoreo,4,0,21000.0
2257,2024-12-21,82,3,Venta mayoreo,3,1,5400.0
2258,2024-12-24,89,3,MAYOREO,2,0,15000.0
2259,2024-12-28,89,3,Venta mayoreo,4,0,9000.0
2260,2024-12-11,53,3,MAYOREO,2,0,24000.0
2261,2024-12-28,53,3,Venta mayoreo,1,1,16200.0
2262,2024-12-06,53,3,MAYOREO,3,1,16200.0
2263,2024-12-05,19,3,Venta mayoreo,3,1,16200.0
2264,2024-12-27,19,3,Mayoreo,3,1,40500.0
2265,2024-12-04,96,3,Mayoreo,4,0,12000.0
2266,2024-12-05,96,3,mayoreo,3,3,16560.0
2267,2024-12-29,8,3,Venta mayoreo,1,0,12000.0
2268,2024-12-30,8,3,mayoreo,2,3,16560.0
2269,2024-12-14,8,3,Mayoreo,3,1,10800.0
2270,2024-12-23,44,3,Mayoreo,3,1,10800.0
2271,2024-12-02,44,3,mayoreo,1,1,5400.0
2272,2024-12-04,78,3,mayoreo,4,1,27000.0
2273,2024-12-07,78,3,Venta mayoreo,2,1,10800.0
2274,2024-12-28,79,3,mayoreo,2,3,11040.0
2275,2024-12-15,79,3,Venta mayoreo,2,1,18900.0
2276,2024-12-16,59,3,mayoreo,2,1,8100.0
2277,2024-12-13,59,3,mayoreo,1,1,43200.0
2278,2024-12-18,58,3,mayoreo,2,0,18000.0
2279,2024-12-23,58,3,Mayoreo,3,3,5520.0
2280,2024-12-19,37,3,MAYOREO,4,1,21060.0
2281,2024-12-21,37,3,Venta mayoreo,2,1,10260.0
2282,2024-12-16,76,3,MAYOREO,1,1,10800.0
2283,2024-12-22,76,3,Venta mayoreo,2,1,18900.0
2284,2024-12-12,52,3,Venta mayoreo,3,1,22680.0
2285,2024-12-19,52,3,MAYOREO,2,3,18906.0
2286,2024-12-28,48,3,Venta mayoreo,4,3,19872.0
2287,2024-12-06,48,3,Mayoreo,4,1,32400.0
2288,2024-12-30,48,3,Mayoreo,4,1,24300.0
2289,2024-12-02,75,3,MAYOREO,3,1,5400.0
2290,2024-12-16,75,3,Venta mayoreo,4,1,21600.0
2291,2024-12-16,75,3,mayoreo,4,1,27000.0
2292,2024-12-08,77,3,Venta mayoreo,2,1,27000.0
2293,2024-12-23,77,3,Venta mayoreo,1,1,8100.0
2294,2024-12-06,77,3,MAYOREO,3,0,6000.0
2295,2024-12-11,47,3,MAYOREO,3,0,9000.0
2296,2024-12-08,47,3,Mayoreo,4,1,16200.0
2297,2024-12-27,12,3,MAYOREO,4,0,9000.0
2298,2024-12-22,12,3,mayoreo,4,3,11040.0
2299,2024-12-25,70,3,Mayoreo,2,0,39000.0
2300,2024-12-14,70,3,mayoreo,1,1,16200.0
2301,2024-12-13,63,3,MAYOREO,1,3,27600.0
2302,2024-12-23,63,3,Venta mayoreo,1,3,27600.0
2303,2024-12-09,27,3,MAYOREO,1,0,24000.0
2304,2024-12-14,27,3,mayoreo,3,1,16200.0
2305,2024-12-08,27,3,Venta mayoreo,1,0,12600.0
2306,2024-12-09,92,3,Venta mayoreo,4,1,26460.0
2307,2024-12-08,92,3,MAYOREO,4,0,6000.0
2308,2024-12-25,15,3,mayoreo,1,1,5400.0
2309,2024-12-04,15,3,Mayoreo,1,1,8100.0
2310,2024-12-01,38,3,MAYOREO,3,1,10800.0
2311,2024-12-21,38,3,mayoreo,3,1,5400.0
2312,2024-12-09,13,3,Mayoreo,1,0,9000.0
2313,2024-12-22,13,3,Venta mayoreo,1,3,33120.0
2314,2024-12-20,13,3,Venta mayoreo,2,0,18000.0
2315,2024-12-11,65,3,MAYOREO,2,0,9000.0
2316,2024-12-15,65,3,Venta mayoreo,1,0,12000.0
2317,2024-12-20,65,3,mayoreo,2,1,32400.0
2318,2024-12-06,54,3,MAYOREO,2,1,27000.0
2319,2024-12-19,54,3,MAYOREO,3,0,30600.0
2320,2024-12-09,2,3,MAYOREO,1,0,12000.0
2321,2024-12-22,2,3,Venta mayoreo,2,1,8100.0
2322,2024-12-09,83,3,Venta mayoreo,3,1,24300.0
2323,2024-12-05,83,3,Venta mayoreo,2,3,23184.0
2324,2024-12-19,4,3,mayoreo,4,1,10800.0
2325,2024-12-25,4,3,Mayoreo,3,3,8280.0
2326,2024-12-28,36,3,mayoreo,1,1,16200.0
2327,2024-12-27,36,3,Mayoreo,3,1,10800.0
2328,2024-12-13,23,3,MAYOREO,3,1,5400.0
2329,2024-12-25,23,3,Venta mayoreo,4,1,16200.0
2330,2024-12-25,51,3,MAYOREO,1,0,9000.0
2331,2024-12-07,51,3,Venta mayoreo,2,1,10800.0
2332,2024-12-10,22,3,MAYOREO,4,1,21600.0
2333,2024-12-28,22,3,Venta mayoreo,3,3,5520.0
2334,2024-12-17,22,3,Venta mayoreo,4,3,15732.0
2335,2024-12-07,90,3,Mayoreo,3,0,18000.0
2336,2024-12-08,90,3,mayoreo,4,0,9000.0
2337,2024-12-20,57,3,Venta mayoreo,4,1,8100.0
2338,2024-12-18,57,3,mayoreo,4,3,8280.0
2339,2024-12-29,33,3,Venta mayoreo,3,0,15000.0
2340,2024-12-08,33,3,Venta mayoreo,1,3,27600.0
2341,2024-12-16,87,3,Mayoreo,1,1,10800.0
2342,2024-12-03,87,3,Mayoreo,3,0,12000.0
2343,2024-12-18,21,3,mayoreo,4,0,6000.0
2344,2024-12-18,21,3,Mayoreo,2,1,10800.0
2345,2024-12-19,3,3,Venta mayoreo,1,0,9000.0
2346,2024-12-19,3,3,Venta mayoreo,4,3,16560.0
2347,2024-12-20,55,3,Venta mayoreo,3,1,16200.0
2348,2024-12-22,55,3,MAYOREO,1,0,12000.0
2349,2024-12-07,49,3,Mayoreo,3,1,21600.0
2350,2024-12-11,49,3,Mayoreo,1,3,24840.0
2351,2024-12-28,16,3,mayoreo,4,3,11040.0
2352,2024-12-18,16,3,mayoreo,1,1,27000.0
2353,2024-12-01,46,3,mayoreo,4,0,9000.0
2354,2024-12-10,46,3,Mayoreo,4,1,15930.0
2355,2024-12-08,7,3,Mayoreo,4,1,8100.0
2356,2024-12-31,7,3,mayoreo,1,1,37800.0
2357,2024-12-06,7,3,Venta mayoreo,1,3,19320.0
2358,2024-12-14,43,3,mayoreo,3,1,7695.0
2359,2024-12-24,43,3,Mayoreo,1,1,16200.0
2360,2024-12-31,43,3,mayoreo,4,1,32400.0
2361,2024-12-18,86,3,MAYOREO,2,1,5400.0
2362,2024-12-17,86,3,MAYOREO,1,1,5400.0
2363,2024-12-09,95,3,mayoreo,3,1,16200.0
2364,2024-12-28,95,3,Venta mayoreo,2,3,24012.0
2365,2024-12-04,91,3,mayoreo,4,0,21000.0
2366,2024-12-12,91,3,Venta mayoreo,2,0,18000.0
2367,2024-12-23,91,3,mayoreo,4,1,21600.0
2368,2024-12-28,60,3,Venta mayoreo,4,1,8100.0
2369,2024-12-30,60,3,Venta mayoreo,2,1,13500.0
2370,2024-12-20,68,3,MAYOREO,4,0,6000.0
2371,2024-12-22,68,3,mayoreo,3,3,8280.0
2372,2024-12-20,6,3,MAYOREO,4,0,24000.0
2373,2024-12-27,6,3,Mayoreo,2,3,11040.0
2374,2024-12-15,62,3,MAYOREO,2,0,27000.0
2375,2024-12-07,62,3,mayoreo,4,0,18000.0
2376,2024-12-01,64,3,Mayoreo,3,0,30000.0
2377,2024-12-22,64,3,Venta mayoreo,1,1,16200.0
2378,2024-12-01,11,3,mayoreo,4,3,22080.0
2379,2024-12-02,11,3,Mayoreo,1,0,12000.0
2380,2024-12-07,88,3,Venta mayoreo,1,1,29700.0
2381,2024-12-01,88,3,mayoreo,1,0,36000.0
2382,2024-12-13,41,3,mayoreo,2,1,5400.0
2383,2024-12-18,41,3,,4,0,14700.0
